,test,pred,pred_upper,pred_lower
78219,23000,26918.996018471393,83347.67984227615,-29509.68780533337
78220,26000,26908.681557948563,83337.36538175057,-29520.00226585345
78221,12600,27042.881951510877,83471.56577532724,-29385.801872305477
78222,29000,27014.30119189815,83442.9850024948,-29414.382618698495
78223,24000,26867.100739390346,83295.78454282208,-29561.58306404138
78224,31500,27080.18414088635,83508.86794510786,-29348.499663335166
78225,40000,27300.148845248346,83728.83264948828,-29128.534958991586
78226,40000,27751.724453536946,84180.40825778036,-28676.95935070647
78227,9000,28503.716017233193,84932.39982146923,-27924.96778700284
78228,52500,28737.7841865967,85166.46799083526,-27690.89961764186
78229,16000,28644.16220116077,85072.84599418961,-27784.521591868084
78230,25000,29324.929990753502,85753.61378324294,-27103.753801735926
78231,25200,29061.90648780056,85490.59028029017,-27366.77730468905
78232,27300,29000.176616423483,85428.86040891305,-27428.507176066083
78233,17200,29064.895312393914,85493.57910488365,-27363.788480095827
78234,15500,28973.204689419912,85401.88848190958,-27455.479103069763
78235,38850,28656.13989023534,85084.8236827252,-27772.543902254525
78236,40000,28507.59028233504,84936.27407482485,-27921.09351015476
78237,1500,29172.70319261907,85601.38697098281,-27255.980585744677
78238,22050,29259.61296235414,85688.29673292847,-27169.070808220193
78239,25000,28532.18672366283,84960.87048003971,-27896.49703271404
78240,16050,28416.562488951604,84845.24623413105,-28012.121256227838
78241,15000,28381.55048890792,84810.23422345908,-28047.133245643232
78242,12600,27975.40882230452,84404.09254561263,-28453.2749010036
78243,9000,27631.25310451244,84059.93681742286,-28797.430608397983
78244,20000,27104.120110459884,83532.80380387619,-29324.563582956423
78245,220000,26736.469804449764,83165.15348975617,-29692.21388085663
78246,1000,29093.60438465688,85522.28806968167,-27335.079300367914
78247,40000,34643.5676563812,91072.2513362768,-21785.116023514398
78248,49660,33640.352046624736,90069.03572573465,-22788.331632485177
78249,22000,34055.767369712354,90484.45104882156,-22372.91630939686
78250,53000,34336.55079591433,90765.23447502054,-22092.13288319188
78251,43050,34202.744826233094,90631.42850533927,-22225.938852873078
78252,110000,34827.338195284996,91256.02187438245,-21601.34548381246
78253,7000,35985.90804634201,92414.5917254384,-20442.775632754376
78254,24200,37743.51627662235,94172.19994822238,-18685.167394977667
78255,27300,36561.64928884715,92990.33294935507,-19867.034371660775
78256,19500,35946.03118585535,92374.71484662738,-20482.65247491668
78257,3000,35451.45138657746,91880.13504733582,-20977.23227418091
78258,70000,34481.77109336335,90910.45475412215,-21946.912567395448
78259,28000,33983.91061422396,90412.59426231903,-22444.77303387112
78260,15000,34940.67981525546,91369.36345059585,-21488.00382008493
78261,24000,34493.01750102855,90921.70112357676,-21935.66612151965
78262,6000,33711.18403530016,90139.86765112297,-22717.499580522657
78263,28000,33124.124337071626,89552.80795237888,-23304.559278235633
78264,5500,32225.32883460851,88654.01245017203,-24203.354780955007
78265,29400,31861.374167475686,88290.05778330924,-24567.309448357864
78266,48000,31060.89985522077,87489.583471302,-25367.783760860468
78267,10000,31342.553352782023,87771.23696887458,-25086.130263310537
78268,26000,31618.4849656715,88047.1685817641,-24810.198650421087
78269,38000,31010.61291655879,87439.29653265001,-25418.07069953243
78270,6000,30991.091865326558,87419.77548141549,-25437.59175076237
78271,19300,31025.567180619557,87454.25079670693,-25403.116435467815
78272,7000,30178.845605667862,86607.5292217558,-26249.838010420077
78273,50000,29723.482772201336,86152.16638829057,-26705.2008438879
78274,7000,29379.70253047209,85808.38614656558,-27048.981085621395
78275,55000,29902.521225414992,86331.20483426485,-26526.16238343487
78276,19900,29608.494985653848,86037.17859422998,-26820.188622922276
78277,80000,30418.01137311096,86846.69498170508,-26010.672235483165
78278,41000,30780.426050781796,87209.1096593765,-25648.257557812896
78279,13600,32505.363476069477,88934.0470846635,-23923.320132524546
78280,20475,32540.725986891463,88969.40959548607,-23887.957621703135
78281,5000,31890.85731173483,88319.54092032877,-24537.82629685911
78282,32000,31249.93405061414,87678.61765920866,-25178.749557980376
78283,14000,30579.61195122448,87008.29555981835,-25849.071657369383
78284,39000,30490.246867493395,86918.93047608786,-25938.436741101064
78285,9000,30233.818326831868,86662.50193542568,-26194.865281761944
78286,53000,30317.55141604219,86746.2350246366,-26111.132192552217
78287,20000,30096.627370615897,86525.31097920967,-26332.05623797788
78288,28350,30741.650075800848,87170.3336715573,-25687.0335199556
78289,50000,30522.039571084166,86950.72315708971,-25906.644014921385
78290,28000,30758.602411630043,87187.28599763328,-25670.081174373194
78291,29000,31433.313491950463,87861.99706314939,-24995.37007924847
78292,59000,31337.430668555044,87766.11422933603,-25091.252892225948
78293,20500,31714.755365945875,88143.43892671989,-24713.92819482813
78294,39300,32423.828761701792,88852.5123119177,-24004.85478851411
78295,70000,32227.668975980134,88656.35251432496,-24201.014562364686
78296,13600,32906.64383239687,89335.32737047308,-23522.039705679344
78297,9000,33847.81259793585,90276.49612747616,-22580.870931604455
78298,55000,32895.344714081424,89324.0282360297,-23533.338807866858
78299,78750,32506.38454549006,88935.06805773241,-23922.298966752292
78300,16500,33744.55306792354,90173.2365736209,-22684.13043777382
78301,32000,34919.426037845034,91348.10953520039,-21509.25745951032
78302,26250,34255.30326730041,90683.98675216368,-22173.38021756285
78303,27000,34103.990191894605,90532.67366536122,-22324.693281572
78304,22600,33733.87466193018,90162.55812489825,-22694.808801037885
78305,60000,33426.567335345346,89855.25079910563,-23002.116128414942
78306,19950,33398.58552556918,89827.26897803409,-23030.09792689573
78307,27000,34073.882054813104,90502.56550779953,-22354.80139817333
78308,20000,33520.51517160095,89949.19862458756,-22908.168281385653
78309,18600,33193.89862526779,89622.58207825411,-23234.78482771852
78310,26200,32606.141762566273,89034.82520304149,-23822.541677908936
78311,39900,32170.799761695474,88599.48318828437,-24257.883664893423
78312,50000,32104.38349887914,88533.0669174517,-24324.29991969342
78313,22000,32634.762858422007,89063.44627751518,-23793.920560671155
78314,7000,33030.641614754735,89459.3250338487,-23398.041804339227
78315,16800,32433.319778792073,88862.00319788523,-23995.36364030109
78316,77500,31489.75158827769,87918.43500737163,-24938.93183081626
78317,66000,31707.454545949586,88136.13796504276,-24721.228873143576
78318,19320,33531.100467862096,89959.78387928032,-22897.58294355613
78319,31000,34367.92859508129,90796.61199449352,-22060.75480433093
78320,29700,33821.42245533835,90250.10584437955,-22607.260933702848
78321,77500,33710.6298447733,90139.3132197888,-22718.053530242207
78322,44000,34091.701764141355,90520.38512484606,-22336.981596563346
78323,45000,35527.21937603277,91955.90273699857,-20901.463984933034
78324,26600,35809.29602392011,92237.97938488534,-20619.38733704512
78325,26800,35928.475561253654,92357.15892221993,-20500.207799712618
78326,14700,35438.0230679163,91866.70642887773,-20990.660293045134
78327,58000,34893.465486557296,91322.14884752453,-21535.217874409936
78328,20000,34504.00774679068,90932.69110775483,-21924.675614173466
78329,22000,35027.64351283201,91456.32686404753,-21401.039838383513
78330,24000,34351.8005264018,90780.48386956946,-22076.882816765865
78331,21000,33853.697093875206,90282.38043756646,-22574.98624981606
78332,30100,33373.836799879966,89802.52014357035,-23054.846543810425
78333,52500,32993.275840443544,89421.95918413476,-23435.40750324766
78334,26000,33143.631892223406,89572.31523591373,-23285.051451466912
78335,58000,33674.5233867559,90103.20673044703,-22754.159956935226
78336,40950,33720.06111221797,90148.74445590819,-22708.62223147226
78337,22000,34552.345136566044,90981.02848025708,-21876.338207124994
78338,29000,34544.52832138246,90973.2116650726,-21884.15502230767
78339,68000,34090.095264234704,90518.77860792565,-22338.58807945624
78340,13000,34317.35866361151,90746.04200730156,-22111.324680078542
78341,10000,35064.18679493009,91492.87012963719,-21364.496539777014
78342,19400,34036.09333688072,90464.77666300753,-22392.58998924611
78343,26200,33139.30996930172,89567.99329542698,-23289.373356823533
78344,8000,32644.32023697783,89073.00356311483,-23784.363089159175
78345,18000,32198.76676199909,88627.45008813552,-24229.916564137333
78346,24000,31333.33259956956,87762.01592570529,-25095.350726566165
78347,10000,30933.215599292656,87361.8989254299,-25495.46772684458
78348,23100,30544.968141655016,86973.65146777642,-25883.715184466382
78349,27300,29953.572532121696,86382.25585825808,-26475.110794014698
78350,20900,29820.793315323506,86249.47664145907,-26607.890010812058
78351,20000,29775.866473388698,86204.54979951956,-26652.816852742166
78352,61000,29501.837585148205,85930.52091127814,-26926.845740981742
78353,13000,29749.42859745836,86178.11192358064,-26679.25472866391
78354,14500,30593.037232503095,87021.72055862554,-25835.64609361935
78355,49350,29986.85107780372,86415.53440394408,-26441.83224833664
78356,87150,29858.124566998467,86286.80789312086,-26570.55875912392
78357,15750,31281.585776758628,87710.26909499493,-25147.097541477677
78358,8000,32824.47230359979,89253.1556134143,-23604.211006214726
78359,59000,32057.42876078933,88486.11206053449,-24371.254538955825
78360,12000,31693.748918486814,88122.43220969777,-24734.934372724147
78361,16000,32355.441162250278,88784.12445399095,-24073.2421294904
78362,20000,31570.01535175224,87998.69864349207,-24858.667939987594
78363,19900,31045.937211838806,87474.62050359196,-25382.746079914337
78364,24045,30645.706253581848,87074.3895453323,-25782.97703816861
78365,11000,30356.94252147548,86785.62581322945,-26071.740770278484
78366,26500,30021.004387928457,86449.68767968379,-26407.67890382687
78367,189000,29542.470964889824,85971.15424526563,-26886.212315485976
78368,24100,31496.058492339827,87924.74169262522,-24932.624707945564
78369,37800,36218.280001744635,92646.96319728409,-20210.403193794824
78370,35000,35784.7644420553,92213.44763733016,-20643.918753219572
78371,18000,35768.92756582578,92197.61076109982,-20659.75562944825
78372,49000,35455.62455810197,91884.30744962548,-20973.058333421555
78373,5000,35039.42334030823,91468.10622612701,-21389.259545510547
78374,34600,35041.86596521699,91470.54884998362,-21386.816919549645
78375,11800,34097.08506188184,90525.76794663252,-22331.597822868847
78376,23000,33817.38019847289,90246.06308322288,-22611.302686277093
78377,22000,33029.585402990975,89458.26828774481,-23399.097481762852
78378,30450,32603.903406027923,89032.5862907817,-23824.779478725854
78379,21000,32303.337159606766,88732.02004437216,-24125.34572515863
78380,25000,32142.699808856145,88571.38269362673,-24285.98307591444
78381,13000,31781.234320705065,88209.91720548496,-24647.448564074824
78382,17500,31398.555421974605,87827.23830672426,-25030.12746277506
78383,19950,30762.46182178337,87191.1447065438,-25666.221062977056
78384,4500,30314.379917298902,86743.06280206077,-26114.302967462958
78385,12000,29809.249421258657,86237.93228625049,-26619.433443733174
78386,31800,28947.232811277056,85375.91566278777,-27481.450040233656
78387,14000,28636.48812291392,85065.1709665176,-27792.19472068976
78388,20000,28703.288016940656,85131.97084666888,-27725.394812787556
78389,9450,28328.71329180365,84757.39611296207,-28099.969529354763
78390,29500,28008.482365184973,84437.16516896055,-28420.20043859061
78391,17000,27665.184841042897,84093.86763657146,-28763.497954485665
78392,21500,27769.236329967356,84197.91912574635,-28659.446465811645
78393,18000,27574.403733419495,84003.08652919828,-28854.279062359295
78394,16000,27456.362545794178,83885.04532045798,-28972.32022886963
78395,11500,27247.97572759209,83676.65849260692,-29180.707037422737
78396,51000,26910.18863264951,83338.87136260058,-29518.49409730155
78397,37000,26972.53238610622,83401.2151091428,-29456.150336930346
78398,6200,28012.377824971074,84441.06054826395,-28416.30489832181
78399,20000,28214.91893235235,84643.60165564474,-28213.763790940047
78400,17000,27613.06571012043,84041.74843341332,-28815.61701317246
78401,27000,27464.873864106474,83893.55658739887,-28963.808859185923
78402,21000,27328.2948868725,83756.97761016538,-29100.387836420385
78403,12000,27458.982524857674,83887.66524815006,-28969.700198434715
78404,35000,27260.168347941377,83688.85098836242,-29168.51429247966
78405,13000,27115.72228038722,83544.40491570698,-29312.960354932547
78406,13000,27373.593051533775,83802.2756868543,-29055.08958378675
78407,23000,26985.39679998158,83414.07943529819,-29443.28583533504
78408,65000,26713.629371279803,83142.31200659637,-29715.053264036764
78409,15000,27305.687029165667,83734.36966448228,-29122.99560615095
78410,13600,28470.441296014535,84899.1239313311,-27958.241339302018
78411,8500,28070.605092838086,84499.28772815468,-28358.077542478517
78412,28870,27555.70692248737,83984.3895578039,-28872.975712829146
78413,34500,27214.733379106758,83643.4160144233,-29213.949256209788
78414,20000,27536.218366398225,83964.9010017147,-28892.46426891824
78415,21000,27868.93909858796,84297.62173390444,-28559.74353672851
78416,27400,27712.210828709427,84140.89346402581,-28716.471806606958
78417,25500,27715.99094861248,84144.67358392884,-28712.69168670389
78418,71400,27846.807216275378,84275.48985159166,-28581.875419040898
78419,3100,28510.199583548165,84938.88221886441,-27918.483051768082
78420,132000,29627.313099563326,86055.99572684157,-26801.369527714924
78421,22000,30219.461875198875,86648.14449400295,-26209.220743605198
78422,20000,33253.71165264031,89682.39427091289,-23174.97096563226
78423,90000,32798.81941158023,89227.50202985242,-23629.86320669196
78424,15000,33090.30284712236,89518.98545364497,-23338.379759400246
78425,78700,34629.72979077781,91058.41239677244,-21798.952815216828
78426,9000,34502.46445885944,90931.1470559308,-21926.218138211923
78427,30000,35520.351209440734,91949.0338062275,-20908.33138734603
78428,8000,34565.13763982503,90993.82023715002,-21863.544957499966
78429,17000,34096.02116815907,90524.70376548587,-22332.661429167725
78430,19900,33062.5582261595,89491.24082348892,-23366.124371169928
78431,12000,32456.0358794164,88884.71847675813,-23972.64671792533
