자치구명,층,임대면적,보증금,계약일,건축년도,임대건물명,경제활동인구,기준금리,전세가격비율
강서구,14,150.05,45000,2021-03-29,1995,아파트,28310,0.5,63.7
강서구,12,134.94,40300,2021-03-29,1995,아파트,28310,0.5,63.7
구로구,39,128.41,99750,2021-03-29,2011,아파트,28310,0.5,63.7
강서구,15,101.97,42000,2021-03-29,1993,아파트,28310,0.5,63.7
영등포구,6,156.99,80000,2021-03-29,1971,아파트,28310,0.5,64.1
영등포구,12,126.02,42000,2021-03-29,1976,아파트,28310,0.5,64.1
영등포구,2,183.27,150000,2021-03-29,1978,아파트,28310,0.5,64.1
서초구,6,162.47,64000,2021-03-29,1993,아파트,28310,0.5,64.4
용산구,1,164.56,97500,2021-03-29,2003,아파트,28310,0.5,64.7
용산구,1,109.49,28000,2021-03-28,1984,단독/다가구,28505,1.25,63.2
은평구,9,134.83,41800,2021-03-28,2010,아파트,28505,1.25,63.3
서대문구,2,179.52,18900,2021-03-28,1984,다세대/연립,28505,1.25,63.3
서초구,12,102.65,74000,2021-03-28,1981,아파트,28310,1,63.3
서초구,7,98.31,72000,2021-03-28,2003,아파트,28310,1,63.3
서초구,3,103.71,29400,2021-03-28,1994,다세대/연립,28310,1,63.3
강남구,10,152.98,200000,2021-03-28,2004,아파트,28310,1,63.3
송파구,10,108.28,60000,2021-03-28,2015,아파트,28310,0.75,63.5
종로구,3,121.28,50108,2021-03-28,2003,다세대/연립,28310,0.75,63.7
강북구,5,114.92,45150,2021-03-28,2003,아파트,28310,0.5,64.2
구로구,12,105.21,38000,2021-03-28,1998,아파트,28310,0.5,64.1
구로구,15,117.74,70000,2021-03-28,2006,아파트,28310,0.5,64.1
구로구,10,117.74,70000,2021-03-28,2006,아파트,28310,0.5,64.1
구로구,2,114.9,55000,2021-03-28,2001,아파트,28310,0.5,64.1
용산구,26,142.9,99750,2021-03-27,2014,아파트,28505,1.5,63.2
용산구,36,166.37,50000,2021-03-27,2007,아파트,28505,1.5,63.2
성동구,6,112.26,70000,2021-03-27,2001,아파트,28505,1.25,63.2
성동구,14,114.46,52000,2021-03-27,1996,아파트,28505,1.25,63.2
성동구,1,114.62,60720,2021-03-27,2000,아파트,28505,1.25,63.2
성동구,1,114.62,60000,2021-03-27,2000,아파트,28505,1.25,63.2
성동구,5,114.57,52500,2021-03-27,2001,아파트,28505,1.25,63.2
도봉구,8,134.94,75000,2021-03-27,1997,아파트,28505,1.25,63.2
노원구,1,114.88,43000,2021-03-27,1995,아파트,28505,1.25,63.2
노원구,13,107.92,61500,2021-03-27,1988,아파트,28505,1.25,63.2
노원구,4,102.01,56000,2021-03-27,2003,아파트,28505,1.25,63.2
노원구,1,115.47,55650,2021-03-27,1993,아파트,28505,1.25,63.2
노원구,5,134.74,95000,2021-03-27,1993,아파트,28505,1.25,63.2
노원구,15,129.91,26836,2021-03-27,1989,아파트,28505,1.25,63.2
노원구,12,114.49,71000,2021-03-27,1999,아파트,28505,1.25,63.2
은평구,5,115,52000,2021-03-27,2004,아파트,28505,1.25,63.2
은평구,4,119.16,49000,2021-03-27,1995,다세대/연립,28505,1.25,63.3
은평구,4,101.81,50400,2021-03-27,2009,아파트,28505,1.25,63.3
은평구,10,101.93,59000,2021-03-27,2008,아파트,28505,1.25,63.3
서대문구,11,102.45,60900,2021-03-27,1998,아파트,28505,1.25,63.3
서대문구,15,121.6,90000,2021-03-27,1999,아파트,28505,1.25,63.3
서대문구,13,120.91,63000,2021-03-27,2012,아파트,28505,1.25,63.3
마포구,13,114.99,92400,2021-03-27,2015,아파트,28505,1.25,63.3
동작구,10,121.32,66000,2021-03-27,2007,아파트,28505,1.25,63.3
동작구,16,114.22,65000,2021-03-27,2010,아파트,28505,1.25,63.3
관악구,15,114.99,87000,2021-03-27,2000,아파트,28505,1,63.3
관악구,7,123.29,68000,2021-03-27,1992,아파트,28505,1,63.3
서초구,2,102.65,75000,2021-03-27,1981,아파트,28310,1,63.3
서초구,9,135.97,95000,2021-03-27,1978,아파트,28310,1,63.3
서초구,8,107.31,77000,2021-03-27,1978,아파트,28310,1,63.3
서초구,5,105.44,63000,2021-03-27,1979,아파트,28310,1,63.3
서초구,10,101.99,120000,2021-03-27,2014,아파트,28310,1,63.3
서초구,2,131.48,90000,2021-03-27,1995,다세대/연립,28310,1,63.3
서초구,2,145.99,75000,2021-03-27,1998,다세대/연립,28310,1,63.3
서초구,15,103.56,100000,2021-03-27,2006,아파트,28310,1,63.3
서초구,2,131.48,90000,2021-03-27,1995,다세대/연립,28310,1,63.3
서초구,13,130.89,75600,2021-03-27,1995,아파트,28310,1,63.3
강남구,4,134.81,126000,2021-03-27,2007,아파트,28310,1,63.3
강남구,4,109.51,72216,2021-03-27,1998,아파트,28310,1,63.3
강남구,7,109.31,60000,2021-03-27,1984,아파트,28310,1,63.3
강남구,7,128.03,41680,2021-03-27,1983,아파트,28310,0.75,63.3
서초구,7,101.32,75000,2021-03-27,1979,아파트,28310,0.75,63.3
서초구,9,181.5,210000,2021-03-27,2000,아파트,28310,0.75,63.3
강남구,12,116.29,81356,2021-03-27,2006,아파트,28310,0.75,63.3
강남구,27,136.06,260000,2021-03-27,2020,아파트,28310,0.75,63.3
강남구,1,105.45,60900,2021-03-27,1983,아파트,28310,0.75,63.3
강남구,4,106.22,95000,2021-03-27,1981,아파트,28310,0.75,63.3
강남구,6,105.45,71980,2021-03-27,1983,아파트,28310,0.75,63.3
송파구,10,120,69300,2021-03-27,1979,아파트,28310,0.75,63.3
송파구,4,127.81,85000,2021-03-27,1984,아파트,28310,0.75,63.3
강남구,13,134.44,92400,2021-03-27,1994,아파트,28310,0.75,63.3
강남구,7,121.71,152250,2021-03-27,2018,아파트,28310,0.75,63.3
강남구,8,112.75,84000,2021-03-27,2007,아파트,28310,0.75,63.3
강남구,18,119.25,85420,2021-03-27,1996,아파트,28310,0.75,63.5
강남구,9,134.9,163000,2021-03-27,2006,아파트,28310,0.75,63.5
송파구,7,132.12,52500,2021-03-27,1993,아파트,28310,0.75,63.5
송파구,6,151.01,170000,2021-03-27,1986,아파트,28310,0.75,63.5
송파구,2,143.02,93000,2021-03-27,2001,아파트,28310,0.75,63.5
송파구,3,122.43,64000,2021-03-27,2005,아파트,28310,0.75,63.5
송파구,21,99.6,68250,2021-03-27,2018,아파트,28310,0.75,63.5
송파구,8,125.79,57000,2021-03-27,1988,아파트,28310,0.75,63.5
송파구,1,130.93,57750,2021-03-27,1984,아파트,28310,0.75,63.5
강동구,3,145,93840,2021-03-27,2011,아파트,28310,0.75,63.5
강동구,8,102.34,57750,2021-03-27,2008,아파트,28310,0.75,63.5
송파구,14,101.95,48300,2021-03-27,1997,아파트,28310,0.75,63.7
강동구,3,145,95720,2021-03-27,2011,아파트,28310,0.75,63.7
광진구,28,150.64,75100,2021-03-27,2004,아파트,28310,0.75,63.7
종로구,12,106.62,36500,2021-03-27,1993,아파트,28310,0.75,64
성동구,18,102,59000,2021-03-27,2003,아파트,28310,0.5,64
성동구,3,112.09,49300,2021-03-27,1999,아파트,28310,0.5,64
동대문구,1,114.89,43050,2021-03-27,2004,아파트,28310,0.5,64
중랑구,24,111.56,66000,2021-03-27,2013,아파트,28310,0.5,64
중랑구,10,107.12,88000,2021-03-27,2013,아파트,28310,0.5,64
마포구,3,109.85,60000,2021-03-27,2003,아파트,28310,0.5,64.2
양천구,4,140.52,110000,2021-03-27,2000,아파트,28310,0.5,64.2
양천구,11,114.76,100000,2021-03-27,2002,아파트,28310,0.5,63.7
강서구,20,123.72,45000,2021-03-27,1995,아파트,28310,0.5,63.7
강서구,3,114.99,70000,2021-03-27,1999,아파트,28310,0.5,63.7
강서구,2,128.81,90000,2021-03-27,2015,아파트,28310,0.5,63.7
금천구,2,114.84,36000,2021-03-27,2004,아파트,28310,0.5,64.1
영등포구,7,118.12,35700,2021-03-27,1971,아파트,28310,0.5,64.1
영등포구,8,125.75,90000,2021-03-27,1976,아파트,28310,0.5,64.1
서초구,15,140.03,100000,2021-03-27,2000,아파트,28310,0.5,64.7
강동구,1,171.9,5240,2021-03-27,2010,단독/다가구,28310,0.5,64.7
관악구,1,155.7,20000,2021-03-27,2007,단독/다가구,28310,0.5,64.7
용산구,13,114.99,63900,2021-03-27,2001,아파트,28310,0.5,64.7
구로구,1,180.78,26000,2021-03-27,1984,단독/다가구,28310,0.5,64.7
송파구,2,121.63,105360,2021-03-27,2008,아파트,28310,0.5,64.7
송파구,20,144.77,120000,2021-03-27,2008,아파트,28310,0.5,65
용산구,30,142.9,140000,2021-03-26,2014,아파트,28505,1.5,63.2
용산구,11,134.13,89250,2021-03-26,2000,아파트,28505,1.5,63.2
용산구,16,114.6,100000,2021-03-26,1998,아파트,28505,1.5,63.2
용산구,15,173.74,150000,2021-03-26,2001,아파트,28505,1.5,63.2
용산구,4,208.48,310000,2021-03-26,2011,아파트,28505,1.5,63.2
성동구,3,115.99,94500,2021-03-26,2016,아파트,28505,1.25,63.2
성동구,12,114.94,61360,2021-03-26,2000,아파트,28505,1.25,63.2
노원구,3,114.97,63000,2021-03-26,2002,아파트,28505,1.25,63.2
노원구,12,118.52,70000,2021-03-26,1989,아파트,28505,1.25,63.2
노원구,15,106.25,38850,2021-03-26,1989,아파트,28505,1.25,63.2
은평구,1,105.42,18000,2021-03-26,1990,단독/다가구,28505,1.25,63.3
서대문구,13,114.51,66150,2021-03-26,1998,아파트,28505,1.25,63.3
마포구,1,114.93,40960,2021-03-26,1999,아파트,28505,1.25,63.3
동작구,6,109.7,51000,2021-03-26,1993,아파트,28505,1.25,63.3
동작구,13,109.7,45000,2021-03-26,1993,아파트,28505,1.25,63.3
동작구,9,125.4,64000,2021-03-26,1990,아파트,28505,1.25,63.3
관악구,1,114.88,100000,2021-03-26,2019,아파트,28505,1,63.3
관악구,1,114.99,66000,2021-03-26,2000,아파트,28505,1,63.3
서초구,1,175.08,78750,2021-03-26,1981,아파트,28310,1,63.3
서초구,11,147.72,134000,2021-03-26,2013,아파트,28310,1,63.3
서초구,7,107.39,69300,2021-03-26,1979,아파트,28310,1,63.3
서초구,4,155,100000,2021-03-26,1979,아파트,28310,1,63.3
서초구,6,163.98,43512,2021-03-26,1998,아파트,28310,1,63.3
강남구,2,148.75,115000,2021-03-26,2007,아파트,28310,1,63.3
강남구,3,97.67,95000,2021-03-26,2003,아파트,28310,1,63.3
강남구,2,114.34,73500,2021-03-26,1997,아파트,28310,1,63.3
강남구,6,105.99,63080,2021-03-26,2009,아파트,28310,1,63.3
강남구,12,144.43,113000,2021-03-26,2006,아파트,28310,0.75,63.3
서초구,15,126.29,52400,2021-03-26,1999,아파트,28310,0.75,63.3
강남구,19,127.27,161920,2021-03-26,2012,아파트,28310,0.75,63.3
강남구,10,127.27,210000,2021-03-26,2012,아파트,28310,0.75,63.3
강남구,6,103.49,55000,2021-03-26,2002,아파트,28310,0.75,63.3
강남구,10,118.63,78750,2021-03-26,1987,아파트,28310,0.75,63.3
강남구,11,161.9,98000,2021-03-26,1978,아파트,28310,0.75,63.3
강남구,4,117.91,63000,2021-03-26,1977,아파트,28310,0.75,63.3
송파구,18,148.15,84000,2021-03-26,2005,아파트,28310,0.75,63.3
송파구,25,144.77,120156,2021-03-26,2008,아파트,28310,0.75,63.3
송파구,7,187.12,73500,2021-03-26,1999,아파트,28310,0.75,63.3
강남구,38,137.24,230000,2021-03-26,2002,아파트,28310,0.75,63.5
송파구,3,116.19,66420,2021-03-26,2006,아파트,28310,0.75,63.5
송파구,6,130.93,58800,2021-03-26,1984,아파트,28310,0.75,63.5
송파구,5,130.93,50696,2021-03-26,1984,아파트,28310,0.75,63.5
송파구,5,102.05,37700,2021-03-26,2002,다세대/연립,28310,0.75,63.5
송파구,27,99.6,78750,2021-03-26,2018,아파트,28310,0.75,63.5
송파구,29,110.66,73500,2021-03-26,2018,아파트,28310,0.75,63.5
송파구,4,121.04,48000,2021-03-26,1984,아파트,28310,0.75,63.5
강동구,16,114.97,24512,2021-03-26,2011,아파트,28310,0.75,63.5
강동구,4,114.98,24512,2021-03-26,2011,아파트,28310,0.75,63.5
강동구,7,114.8,24512,2021-03-26,2011,아파트,28310,0.75,63.5
송파구,6,148.77,90108,2021-03-26,1988,아파트,28310,0.75,63.7
송파구,13,134.88,65000,2021-03-26,1997,아파트,28310,0.75,63.7
강동구,10,130.13,63000,2021-03-26,2007,아파트,28310,0.75,63.7
강동구,2,114.92,24609,2021-03-26,2011,아파트,28310,0.75,63.7
광진구,5,135.5,85000,2021-03-26,2009,아파트,28310,0.75,64
성동구,10,123.51,90000,2021-03-26,1990,아파트,28310,0.75,64
성동구,18,114.32,55600,2021-03-26,1997,아파트,28310,0.75,64
성동구,10,123.51,90000,2021-03-26,1990,아파트,28310,0.75,64
성동구,1,114.76,78000,2021-03-26,2005,아파트,28310,0.5,64
동대문구,18,114.98,35277,2021-03-26,2011,아파트,28310,0.5,64
동대문구,11,116.69,45000,2021-03-26,2003,아파트,28310,0.5,64
광진구,17,114.98,51200,2021-03-26,1999,아파트,28310,0.5,64
동대문구,1,110.96,9000,2021-03-26,1997,단독/다가구,28310,0.5,64
동대문구,2,114.94,69000,2021-03-26,2003,아파트,28310,0.5,64
중랑구,27,107.12,63000,2021-03-26,2013,아파트,28310,0.5,64
성북구,1,206.12,180000,2021-03-26,1976,단독/다가구,28310,0.5,64.2
성북구,1,113.67,75000,2021-03-26,1998,아파트,28310,0.5,64.2
성북구,15,114.73,75000,2021-03-26,2005,아파트,28310,0.5,64.2
성북구,8,114.73,43000,2021-03-26,2005,아파트,28310,0.5,64.2
중랑구,7,126.28,80000,2021-03-26,1995,아파트,28310,0.5,64.2
강북구,4,114.68,34650,2021-03-26,2004,아파트,28310,0.5,64.2
양천구,8,101.2,100000,2021-03-26,1986,아파트,28310,0.5,64.2
양천구,12,207.06,102000,2021-03-26,2000,아파트,28310,0.5,63.7
양천구,6,119.98,45000,2021-03-26,2009,아파트,28310,0.5,63.7
마포구,5,106.8,34700,2021-03-26,2002,다세대/연립,28310,0.5,63.7
양천구,15,108.28,60900,2021-03-26,1987,아파트,28310,0.5,63.7
양천구,15,174.25,73500,2021-03-26,2003,아파트,28310,0.5,63.7
강서구,1,139.89,67000,2021-03-26,2003,아파트,28310,0.5,63.7
강서구,7,131.4,65000,2021-03-26,1993,아파트,28310,0.5,64.1
금천구,11,150.72,70000,2021-03-26,2014,아파트,28310,0.5,64.1
금천구,11,150.72,70000,2021-03-26,2014,아파트,28310,0.5,64.1
영등포구,1,118.03,100000,2021-03-26,2017,아파트,28310,0.5,64.1
영등포구,15,137.82,81900,2021-03-26,2003,아파트,28310,0.5,64.1
영등포구,2,123.27,80000,2021-03-26,1974,아파트,28310,0.5,64.1
노원구,12,118.52,70000,2021-03-26,1989,아파트,28310,0.5,64.4
마포구,6,114.99,91350,2021-03-26,2015,아파트,28310,0.5,64.7
노원구,9,114.39,92000,2021-03-26,1993,아파트,28310,0.5,64.7
강남구,6,106.71,52500,2021-03-26,1980,아파트,28310,0.5,64.7
용산구,16,107.05,66150,2021-03-25,2010,아파트,28505,1.5,63.2
용산구,28,189.68,230000,2021-03-25,2017,아파트,28505,1.5,63.2
용산구,3,134.68,69300,2021-03-25,1994,아파트,28505,1.5,63.2
성동구,19,115.99,98700,2021-03-25,2016,아파트,28505,1.25,63.2
도봉구,1,126.89,45000,2021-03-25,1986,아파트,28505,1.25,63.2
